Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Clarion County,000031,04,42,4204000031,PA,2019,03,08,"August, 2019",1,17200,16400,800,4.80,,,20190308,03201908,801,No,0
Clearfield County,000033,04,42,4204000033,PA,2019,03,08,"August, 2019",1,36200,34200,2000,5.40,,,20190308,03201908,802,No,0
Clinton County,000035,04,42,4204000035,PA,2019,03,08,"August, 2019",1,18500,17600,1000,5.30,,,20190308,03201908,803,No,0
Columbia County,000037,04,42,4204000037,PA,2019,03,08,"August, 2019",1,33800,32200,1600,4.70,,,20190308,03201908,804,No,0
Crawford County,000039,04,42,4204000039,PA,2019,03,08,"August, 2019",1,38900,37000,1900,4.80,,,20190308,03201908,805,No,0
Cumberland County,000041,04,42,4204000041,PA,2019,03,08,"August, 2019",1,133600,129000,4700,3.50,,,20190308,03201908,806,No,0
Dauphin County,000043,04,42,4204000043,PA,2019,03,08,"August, 2019",1,145500,139300,6200,4.30,,,20190308,03201908,807,No,0
Delaware County,000045,04,42,4204000045,PA,2019,03,08,"August, 2019",1,300800,288300,12400,4.10,,,20190308,03201908,808,No,0
Elk County,000047,04,42,4204000047,PA,2019,03,08,"August, 2019",1,15600,14900,800,5.00,,,20190308,03201908,809,No,0
Erie County,000049,04,42,4204000049,PA,2019,03,08,"August, 2019",1,128900,122800,6000,4.70,,,20190308,03201908,810,No,0
Fayette County,000051,04,42,4204000051,PA,2019,03,08,"August, 2019",1,57100,53600,3500,6.10,,,20190308,03201908,811,No,0
Forest County,000053,04,42,4204000053,PA,2019,03,08,"August, 2019",1,1800,1700,100,7.00,,,20190308,03201908,812,No,0
Franklin County,000055,04,42,4204000055,PA,2019,03,08,"August, 2019",1,78000,74900,3100,4.00,,,20190308,03201908,813,No,0
Fulton County,000057,04,42,4204000057,PA,2019,03,08,"August, 2019",1,8000,7700,400,4.40,,,20190308,03201908,814,No,0
Greene County,000059,04,42,4204000059,PA,2019,03,08,"August, 2019",1,16600,15700,900,5.20,,,20190308,03201908,815,No,0
Huntingdon County,000061,04,42,4204000061,PA,2019,03,08,"August, 2019",1,20100,18900,1200,6.00,,,20190308,03201908,816,No,0
Indiana County,000063,04,42,4204000063,PA,2019,03,08,"August, 2019",1,39500,37500,2000,5.00,,,20190308,03201908,817,No,0
Jefferson County,000065,04,42,4204000065,PA,2019,03,08,"August, 2019",1,20600,19600,1000,4.80,,,20190308,03201908,818,No,0
Juniata County,000067,04,42,4204000067,PA,2019,03,08,"August, 2019",1,12800,12200,600,4.40,,,20190308,03201908,819,No,0
Lackawanna County,000069,04,42,4204000069,PA,2019,03,08,"August, 2019",1,105700,100500,5300,5.00,,,20190308,03201908,820,No,0
Lancaster County,000071,04,42,4204000071,PA,2019,03,08,"August, 2019",1,286500,276200,10300,3.60,,,20190308,03201908,821,No,0
Lawrence County,000073,04,42,4204000073,PA,2019,03,08,"August, 2019",1,40800,38700,2100,5.10,,,20190308,03201908,822,No,0
Lebanon County,000075,04,42,4204000075,PA,2019,03,08,"August, 2019",1,72900,69900,2900,4.00,,,20190308,03201908,823,No,0
Lehigh County,000077,04,42,4204000077,PA,2019,03,08,"August, 2019",1,194500,185600,8900,4.60,,,20190308,03201908,824,No,0
Luzerne County,000079,04,42,4204000079,PA,2019,03,08,"August, 2019",1,159600,150100,9400,5.90,,,20190308,03201908,825,No,0
Lycoming County,000081,04,42,4204000081,PA,2019,03,08,"August, 2019",1,57000,54200,2800,4.90,,,20190308,03201908,826,No,0
McKean County,000083,04,42,4204000083,PA,2019,03,08,"August, 2019",1,17400,16400,900,5.30,,,20190308,03201908,827,No,0
Mercer County,000085,04,42,4204000085,PA,2019,03,08,"August, 2019",1,49200,46800,2500,5.00,,,20190308,03201908,828,No,0
Mifflin County,000087,04,42,4204000087,PA,2019,03,08,"August, 2019",1,21400,20300,1100,5.10,,,20190308,03201908,829,No,0
Monroe County,000089,04,42,4204000089,PA,2019,03,08,"August, 2019",1,83500,78800,4600,5.60,,,20190308,03201908,830,No,0
Montgomery County,000091,04,42,4204000091,PA,2019,03,08,"August, 2019",1,458400,441700,16700,3.60,,,20190308,03201908,831,No,0
Montour County,000093,04,42,4204000093,PA,2019,03,08,"August, 2019",1,9200,8900,300,3.50,,,20190308,03201908,832,No,0
Northampton County,000095,04,42,4204000095,PA,2019,03,08,"August, 2019",1,162400,155100,7300,4.50,,,20190308,03201908,833,No,0
Northumberland County,000097,04,42,4204000097,PA,2019,03,08,"August, 2019",1,43300,40800,2500,5.70,,,20190308,03201908,834,No,0
Perry County,000099,04,42,4204000099,PA,2019,03,08,"August, 2019",1,24600,23700,1000,3.90,,,20190308,03201908,835,No,0
Philadelphia County,000101,04,42,4204000101,PA,2019,03,08,"August, 2019",1,726800,685700,41100,5.70,,,20190308,03201908,836,No,0
Pike County,000103,04,42,4204000103,PA,2019,03,08,"August, 2019",1,25500,24000,1500,5.80,,,20190308,03201908,837,No,0
Potter County,000105,04,42,4204000105,PA,2019,03,08,"August, 2019",1,7300,6800,400,5.90,,,20190308,03201908,838,No,0
Schuylkill County,000107,04,42,4204000107,PA,2019,03,08,"August, 2019",1,66700,63000,3700,5.50,,,20190308,03201908,839,No,0
Snyder County,000109,04,42,4204000109,PA,2019,03,08,"August, 2019",1,20200,18900,1300,6.60,,,20190308,03201908,840,No,0
Somerset County,000111,04,42,4204000111,PA,2019,03,08,"August, 2019",1,33600,31800,1800,5.40,,,20190308,03201908,841,No,0
Sullivan County,000113,04,42,4204000113,PA,2019,03,08,"August, 2019",1,2700,2500,100,5.40,,,20190308,03201908,842,No,0
Susquehanna County,000115,04,42,4204000115,PA,2019,03,08,"August, 2019",1,20800,19900,900,4.30,,,20190308,03201908,843,No,0
Tioga County,000117,04,42,4204000117,PA,2019,03,08,"August, 2019",1,19300,18300,1000,5.30,,,20190308,03201908,844,No,0
Union County,000119,04,42,4204000119,PA,2019,03,08,"August, 2019",1,20300,19500,800,4.00,,,20190308,03201908,845,No,0
Venango County,000121,04,42,4204000121,PA,2019,03,08,"August, 2019",1,22500,21500,1100,4.90,,,20190308,03201908,846,No,0
Warren County,000123,04,42,4204000123,PA,2019,03,08,"August, 2019",1,19000,18100,800,4.40,,,20190308,03201908,847,No,0
Washington County,000125,04,42,4204000125,PA,2019,03,08,"August, 2019",1,107500,102700,4900,4.50,,,20190308,03201908,848,No,0
Wayne County,000127,04,42,4204000127,PA,2019,03,08,"August, 2019",1,22900,21800,1100,4.80,,,20190308,03201908,849,No,0
Westmoreland County,000129,04,42,4204000129,PA,2019,03,08,"August, 2019",1,181400,173100,8200,4.50,,,20190308,03201908,850,No,0
Wyoming County,000131,04,42,4204000131,PA,2019,03,08,"August, 2019",1,13600,13000,600,4.70,,,20190308,03201908,851,No,0
York County,000133,04,42,4204000133,PA,2019,03,08,"August, 2019",1,236200,226700,9400,4.00,,,20190308,03201908,852,No,0
Berks County WDA,000001,15,42,4215000001,PA,2019,03,08,"August, 2019",1,216400,206500,9900,4.60,,,20190308,03201908,853,No,0
Bucks County WDA,000002,15,42,4215000002,PA,2019,03,08,"August, 2019",1,346100,332500,13600,3.90,,,20190308,03201908,854,No,0
Central WDA,000003,15,42,4215000003,PA,2019,03,08,"August, 2019",1,304700,290500,14200,4.70,,,20190308,03201908,855,No,0
Chester County WDA,000004,15,42,4215000004,PA,2019,03,08,"August, 2019",1,289200,279900,9400,3.20,,,20190308,03201908,856,No,0
Delaware County WDA,000005,15,42,4215000005,PA,2019,03,08,"August, 2019",1,300800,288300,12400,4.10,,,20190308,03201908,857,No,0
Lackawanna County WDA,000006,15,42,4215000006,PA,2019,03,08,"August, 2019",1,105700,100500,5300,5.00,,,20190308,03201908,858,No,0
Lancaster County WDA,000007,15,42,4215000007,PA,2019,03,08,"August, 2019",1,286500,276200,10300,3.60,,,20190308,03201908,859,No,0
Lehigh Valley WDA,000008,15,42,4215000008,PA,2019,03,08,"August, 2019",1,357200,340700,16500,4.60,,,20190308,03201908,860,No,0
Luzerne-Schuylkill Counties WDA,000009,15,42,4215000009,PA,2019,03,08,"August, 2019",1,226000,213100,13000,5.70,,,20190308,03201908,861,No,0
Montgomery County WDA,000010,15,42,4215000010,PA,2019,03,08,"August, 2019",1,458400,441700,16700,3.60,,,20190308,03201908,862,No,0
North Central WDA,000011,15,42,4215000011,PA,2019,03,08,"August, 2019",1,83500,79100,4400,5.30,,,20190308,03201908,863,No,0
Northern Tier WDA,000012,15,42,4215000012,PA,2019,03,08,"August, 2019",1,85000,81000,4000,4.70,,,20190308,03201908,864,No,0
Northwest WDA,000013,15,42,4215000013,PA,2019,03,08,"August, 2019",1,229000,218300,10700,4.70,,,20190308,03201908,865,No,0
Philadelphia County WDA,000014,15,42,4215000014,PA,2019,03,08,"August, 2019",1,726800,685700,41100,5.70,,,20190308,03201908,866,No,0
Pocono Counties WDA,000015,15,42,4215000015,PA,2019,03,08,"August, 2019",1,164600,155900,8800,5.30,,,20190308,03201908,867,No,0
South Central WDA,000016,15,42,4215000016,PA,2019,03,08,"August, 2019",1,759900,730300,29600,3.90,,,20190308,03201908,868,No,0
Southern Alleghenies WDA,000017,15,42,4215000017,PA,2019,03,08,"August, 2019",1,203600,193000,10600,5.20,,,20190308,03201908,869,No,0
Southwest Corner WDA,000018,15,42,4215000018,PA,2019,03,08,"August, 2019",1,208200,198700,9600,4.60,,,20190308,03201908,870,No,0
Three Rivers WDA,000019,15,42,4215000019,PA,2019,03,08,"August, 2019",1,652100,624100,28000,4.30,,,20190308,03201908,871,No,0
Tri-County WDA,000020,15,42,4215000020,PA,2019,03,08,"August, 2019",1,172000,164400,7600,4.40,,,20190308,03201908,872,No,0
West Central WDA,000021,15,42,4215000021,PA,2019,03,08,"August, 2019",1,89900,85300,4600,5.10,,,20190308,03201908,873,No,0
Westmoreland and Fayette Counties WDA,000022,15,42,4215000022,PA,2019,03,08,"August, 2019",1,238400,226700,11700,4.90,,,20190308,03201908,874,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",010900,31,42,4231010900,PA,2019,03,08,"August, 2019",1,444600,424600,20100,4.50,,,20190308,03201908,875,No,0
"Altoona, PA MSA",011020,31,42,4231011020,PA,2019,03,08,"August, 2019",1,59900,57000,2900,4.90,,,20190308,03201908,876,No,0
"Bloomsburg-Berwick, PA MSA",014100,31,42,4231014100,PA,2019,03,08,"August, 2019",1,42800,40800,2000,4.70,,,20190308,03201908,877,No,0
"Chambersburg-Waynesboro, PA MSA",016540,31,42,4231016540,PA,2019,03,08,"August, 2019",1,78000,74900,3100,4.00,,,20190308,03201908,878,No,0
"East Stroudsburg, PA MSA",020700,31,42,4231020700,PA,2019,03,08,"August, 2019",1,83500,78800,4600,5.60,,,20190308,03201908,879,No,0
"Erie, PA MSA",021500,31,42,4231021500,PA,2019,03,08,"August, 2019",1,128900,122800,6000,4.70,,,20190308,03201908,880,No,0
"Gettysburg, PA MSA",023900,31,42,4231023900,PA,2019,03,08,"August, 2019",1,55500,53600,1900,3.50,,,20190308,03201908,881,No,0
"Harrisburg-Carlisle, PA MSA",025420,31,42,4231025420,PA,2019,03,08,"August, 2019",1,302700,290800,11900,3.90,,,20190308,03201908,882,No,0
"Johnstown, PA MSA",027780,31,42,4231027780,PA,2019,03,08,"August, 2019",1,58000,54800,3200,5.60,,,20190308,03201908,883,No,0
"Lancaster, PA MSA",029540,31,42,4231029540,PA,2019,03,08,"August, 2019",1,286500,276200,10300,3.60,,,20190308,03201908,884,No,0
"Lebanon, PA MSA",030140,31,42,4231030140,PA,2019,03,08,"August, 2019",1,72900,69900,2900,4.00,,,20190308,03201908,885,No,0
"Montgomery-Bucks-Chester, PA Metro Division",033874,31,42,4231033874,PA,2019,03,08,"August, 2019",1,1093300,1053300,40000,3.70,,,20190308,03201908,886,No,0
"Philadelphia, PA Metro Division",037964,31,42,4231037964,PA,2019,03,08,"August, 2019",1,1027200,973100,54100,5.30,,,20190308,03201908,887,No,0
"Philadelphia, PA MSA - PA Part",037965,31,42,4231037965,PA,2019,03,08,"August, 2019",1,2121400,2026900,94600,4.50,,,20190308,03201908,888,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",037980,31,42,4231037980,PA,2019,03,08,"August, 2019",1,3145100,3014800,130300,4.10,,,20190308,03201908,889,No,0
"Pittsburgh, PA MSA",038300,31,42,4231038300,PA,2019,03,08,"August, 2019",1,1211400,1157200,54200,4.50,,,20190308,03201908,890,No,0
"Reading, PA MSA",039740,31,42,4231039740,PA,2019,03,08,"August, 2019",1,216400,206500,9900,4.60,,,20190308,03201908,891,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",042540,31,42,4231042540,PA,2019,03,08,"August, 2019",1,277600,262300,15300,5.50,,,20190308,03201908,892,No,0
"State College, PA MSA",044300,31,42,4231044300,PA,2019,03,08,"August, 2019",1,79800,77000,2800,3.50,,,20190308,03201908,893,No,0
"Williamsport, PA MSA",048700,31,42,4231048700,PA,2019,03,08,"August, 2019",1,57000,54200,2800,4.90,,,20190308,03201908,894,No,0
"York-Hanover, PA MSA",049620,31,42,4231049620,PA,2019,03,08,"August, 2019",1,236200,226700,9400,4.00,,,20190308,03201908,895,No,0
United States,000000,00,00,0000000000,US,2019,03,09,"September, 2019",1,163958000,158230000,5728000,3.50,63.1,60.9,20190309,03201909,896,No,0
Pennsylvania,000000,01,42,4201000000,PA,2019,03,09,"September, 2019",1,6517000,6218000,299000,4.60,63.4,60.5,20190309,03201909,897,No,0
Adams County,000001,04,42,4204000001,PA,2019,03,09,"September, 2019",1,55600,53600,2000,3.50,,,20190309,03201909,898,No,0
Allegheny County,000003,04,42,4204000003,PA,2019,03,09,"September, 2019",1,652600,624600,28000,4.30,,,20190309,03201909,899,No,0
Armstrong County,000005,04,42,4204000005,PA,2019,03,09,"September, 2019",1,32200,30500,1700,5.30,,,20190309,03201909,900,No,0
Beaver County,000007,04,42,4204000007,PA,2019,03,09,"September, 2019",1,84300,80300,4000,4.70,,,20190309,03201909,901,No,0
Bedford County,000009,04,42,4204000009,PA,2019,03,09,"September, 2019",1,23600,22500,1200,4.90,,,20190309,03201909,902,No,0
Berks County,000011,04,42,4204000011,PA,2019,03,09,"September, 2019",1,216500,206500,10000,4.60,,,20190309,03201909,903,No,0
Blair County,000013,04,42,4204000013,PA,2019,03,09,"September, 2019",1,60000,57000,3000,4.90,,,20190309,03201909,904,No,0
Bradford County,000015,04,42,4204000015,PA,2019,03,09,"September, 2019",1,28700,27400,1300,4.50,,,20190309,03201909,905,No,0
Bucks County,000017,04,42,4204000017,PA,2019,03,09,"September, 2019",1,346800,333200,13700,3.90,,,20190309,03201909,906,No,0
Butler County,000019,04,42,4204000019,PA,2019,03,09,"September, 2019",1,100500,96500,4000,4.00,,,20190309,03201909,907,No,0
Cambria County,000021,04,42,4204000021,PA,2019,03,09,"September, 2019",1,58000,54700,3300,5.70,,,20190309,03201909,908,No,0
Cameron County,000023,04,42,4204000023,PA,2019,03,09,"September, 2019",1,2100,2000,100,5.70,,,20190309,03201909,909,No,0
Carbon County,000025,04,42,4204000025,PA,2019,03,09,"September, 2019",1,32300,30500,1800,5.60,,,20190309,03201909,910,No,0
Centre County,000027,04,42,4204000027,PA,2019,03,09,"September, 2019",1,80000,77100,2800,3.50,,,20190309,03201909,911,No,0
Chester County,000029,04,42,4204000029,PA,2019,03,09,"September, 2019",1,289700,280200,9500,3.30,,,20190309,03201909,912,No,0
Clarion County,000031,04,42,4204000031,PA,2019,03,09,"September, 2019",1,17100,16200,900,5.10,,,20190309,03201909,913,No,0
Clearfield County,000033,04,42,4204000033,PA,2019,03,09,"September, 2019",1,36100,34100,2000,5.60,,,20190309,03201909,914,No,0
Clinton County,000035,04,42,4204000035,PA,2019,03,09,"September, 2019",1,18300,17300,1000,5.70,,,20190309,03201909,915,No,0
Columbia County,000037,04,42,4204000037,PA,2019,03,09,"September, 2019",1,33600,32000,1700,4.90,,,20190309,03201909,916,No,0
Crawford County,000039,04,42,4204000039,PA,2019,03,09,"September, 2019",1,38700,36800,1900,4.90,,,20190309,03201909,917,No,0
Cumberland County,000041,04,42,4204000041,PA,2019,03,09,"September, 2019",1,133500,128800,4700,3.50,,,20190309,03201909,918,No,0
Dauphin County,000043,04,42,4204000043,PA,2019,03,09,"September, 2019",1,145300,139100,6200,4.30,,,20190309,03201909,919,No,0
Delaware County,000045,04,42,4204000045,PA,2019,03,09,"September, 2019",1,301600,288900,12700,4.20,,,20190309,03201909,920,No,0
Elk County,000047,04,42,4204000047,PA,2019,03,09,"September, 2019",1,15600,14800,800,5.20,,,20190309,03201909,921,No,0
Erie County,000049,04,42,4204000049,PA,2019,03,09,"September, 2019",1,129100,123000,6200,4.80,,,20190309,03201909,922,No,0
Fayette County,000051,04,42,4204000051,PA,2019,03,09,"September, 2019",1,57100,53600,3500,6.20,,,20190309,03201909,923,No,0
Forest County,000053,04,42,4204000053,PA,2019,03,09,"September, 2019",1,1800,1700,100,7.30,,,20190309,03201909,924,No,0
Franklin County,000055,04,42,4204000055,PA,2019,03,09,"September, 2019",1,78100,75000,3200,4.00,,,20190309,03201909,925,No,0
Fulton County,000057,04,42,4204000057,PA,2019,03,09,"September, 2019",1,8000,7600,300,4.40,,,20190309,03201909,926,No,0
Greene County,000059,04,42,4204000059,PA,2019,03,09,"September, 2019",1,16700,15800,900,5.40,,,20190309,03201909,927,No,0
Huntingdon County,000061,04,42,4204000061,PA,2019,03,09,"September, 2019",1,19900,18700,1200,6.20,,,20190309,03201909,928,No,0
Indiana County,000063,04,42,4204000063,PA,2019,03,09,"September, 2019",1,39200,37200,2000,5.20,,,20190309,03201909,929,No,0
Jefferson County,000065,04,42,4204000065,PA,2019,03,09,"September, 2019",1,20600,19600,1000,4.90,,,20190309,03201909,930,No,0
Juniata County,000067,04,42,4204000067,PA,2019,03,09,"September, 2019",1,12700,12100,600,4.60,,,20190309,03201909,931,No,0
Lackawanna County,000069,04,42,4204000069,PA,2019,03,09,"September, 2019",1,105500,100300,5200,5.00,,,20190309,03201909,932,No,0
Lancaster County,000071,04,42,4204000071,PA,2019,03,09,"September, 2019",1,287100,276700,10400,3.60,,,20190309,03201909,933,No,0
Lawrence County,000073,04,42,4204000073,PA,2019,03,09,"September, 2019",1,40700,38600,2100,5.20,,,20190309,03201909,934,No,0
Lebanon County,000075,04,42,4204000075,PA,2019,03,09,"September, 2019",1,72900,69900,3000,4.10,,,20190309,03201909,935,No,0
Lehigh County,000077,04,42,4204000077,PA,2019,03,09,"September, 2019",1,194400,185600,8800,4.50,,,20190309,03201909,936,No,0
Luzerne County,000079,04,42,4204000079,PA,2019,03,09,"September, 2019",1,159000,149800,9200,5.80,,,20190309,03201909,937,No,0
Lycoming County,000081,04,42,4204000081,PA,2019,03,09,"September, 2019",1,57100,54300,2900,5.00,,,20190309,03201909,938,No,0
McKean County,000083,04,42,4204000083,PA,2019,03,09,"September, 2019",1,17300,16300,1000,5.80,,,20190309,03201909,939,No,0
Mercer County,000085,04,42,4204000085,PA,2019,03,09,"September, 2019",1,49100,46600,2500,5.10,,,20190309,03201909,940,No,0
Mifflin County,000087,04,42,4204000087,PA,2019,03,09,"September, 2019",1,21200,20200,1000,4.70,,,20190309,03201909,941,No,0
Monroe County,000089,04,42,4204000089,PA,2019,03,09,"September, 2019",1,83600,78900,4700,5.60,,,20190309,03201909,942,No,0
Montgomery County,000091,04,42,4204000091,PA,2019,03,09,"September, 2019",1,459300,442800,16500,3.60,,,20190309,03201909,943,No,0
Montour County,000093,04,42,4204000093,PA,2019,03,09,"September, 2019",1,9200,8900,300,3.70,,,20190309,03201909,944,No,0
Northampton County,000095,04,42,4204000095,PA,2019,03,09,"September, 2019",1,162500,155100,7400,4.50,,,20190309,03201909,945,No,0
Northumberland County,000097,04,42,4204000097,PA,2019,03,09,"September, 2019",1,43100,40700,2400,5.60,,,20190309,03201909,946,No,0
Perry County,000099,04,42,4204000099,PA,2019,03,09,"September, 2019",1,24600,23600,1000,3.90,,,20190309,03201909,947,No,0
Philadelphia County,000101,04,42,4204000101,PA,2019,03,09,"September, 2019",1,727600,686900,40700,5.60,,,20190309,03201909,948,No,0
Pike County,000103,04,42,4204000103,PA,2019,03,09,"September, 2019",1,25500,24000,1500,5.80,,,20190309,03201909,949,No,0
Potter County,000105,04,42,4204000105,PA,2019,03,09,"September, 2019",1,7300,6800,400,6.10,,,20190309,03201909,950,No,0
Schuylkill County,000107,04,42,4204000107,PA,2019,03,09,"September, 2019",1,66800,63200,3700,5.50,,,20190309,03201909,951,No,0
Snyder County,000109,04,42,4204000109,PA,2019,03,09,"September, 2019",1,20100,18900,1200,5.90,,,20190309,03201909,952,No,0
Somerset County,000111,04,42,4204000111,PA,2019,03,09,"September, 2019",1,33600,31700,1900,5.70,,,20190309,03201909,953,No,0
Sullivan County,000113,04,42,4204000113,PA,2019,03,09,"September, 2019",1,2700,2500,100,5.60,,,20190309,03201909,954,No,0
Susquehanna County,000115,04,42,4204000115,PA,2019,03,09,"September, 2019",1,20600,19700,900,4.40,,,20190309,03201909,955,No,0
Tioga County,000117,04,42,4204000117,PA,2019,03,09,"September, 2019",1,19100,18100,1100,5.50,,,20190309,03201909,956,No,0
Union County,000119,04,42,4204000119,PA,2019,03,09,"September, 2019",1,20200,19300,900,4.30,,,20190309,03201909,957,No,0
Venango County,000121,04,42,4204000121,PA,2019,03,09,"September, 2019",1,22400,21200,1100,5.10,,,20190309,03201909,958,No,0
Warren County,000123,04,42,4204000123,PA,2019,03,09,"September, 2019",1,18900,18000,900,4.70,,,20190309,03201909,959,No,0
Washington County,000125,04,42,4204000125,PA,2019,03,09,"September, 2019",1,107700,102700,5000,4.60,,,20190309,03201909,960,No,0
Wayne County,000127,04,42,4204000127,PA,2019,03,09,"September, 2019",1,22300,21300,1100,4.80,,,20190309,03201909,961,No,0
Westmoreland County,000129,04,42,4204000129,PA,2019,03,09,"September, 2019",1,181500,173200,8300,4.60,,,20190309,03201909,962,No,0
Wyoming County,000131,04,42,4204000131,PA,2019,03,09,"September, 2019",1,13600,12900,700,5.00,,,20190309,03201909,963,No,0
York County,000133,04,42,4204000133,PA,2019,03,09,"September, 2019",1,237000,227400,9600,4.00,,,20190309,03201909,964,No,0
Berks County WDA,000001,15,42,4215000001,PA,2019,03,09,"September, 2019",1,216500,206500,10000,4.60,,,20190309,03201909,965,No,0
Bucks County WDA,000002,15,42,4215000002,PA,2019,03,09,"September, 2019",1,346800,333200,13700,3.90,,,20190309,03201909,966,No,0
Central WDA,000003,15,42,4215000003,PA,2019,03,09,"September, 2019",1,302700,288500,14200,4.70,,,20190309,03201909,967,No,0
Chester County WDA,000004,15,42,4215000004,PA,2019,03,09,"September, 2019",1,289700,280200,9500,3.30,,,20190309,03201909,968,No,0
Delaware County WDA,000005,15,42,4215000005,PA,2019,03,09,"September, 2019",1,301600,288900,12700,4.20,,,20190309,03201909,969,No,0
Lackawanna County WDA,000006,15,42,4215000006,PA,2019,03,09,"September, 2019",1,105500,100300,5200,5.00,,,20190309,03201909,970,No,0
Lancaster County WDA,000007,15,42,4215000007,PA,2019,03,09,"September, 2019",1,287100,276700,10400,3.60,,,20190309,03201909,971,No,0
Lehigh Valley WDA,000008,15,42,4215000008,PA,2019,03,09,"September, 2019",1,357100,340700,16400,4.60,,,20190309,03201909,972,No,0
Luzerne-Schuylkill Counties WDA,000009,15,42,4215000009,PA,2019,03,09,"September, 2019",1,225800,213000,12800,5.70,,,20190309,03201909,973,No,0
Montgomery County WDA,000010,15,42,4215000010,PA,2019,03,09,"September, 2019",1,459300,442800,16500,3.60,,,20190309,03201909,974,No,0
North Central WDA,000011,15,42,4215000011,PA,2019,03,09,"September, 2019",1,83400,78900,4500,5.50,,,20190309,03201909,975,No,0
Northern Tier WDA,000012,15,42,4215000012,PA,2019,03,09,"September, 2019",1,84800,80800,4000,4.80,,,20190309,03201909,976,No,0
Northwest WDA,000013,15,42,4215000013,PA,2019,03,09,"September, 2019",1,228000,217100,11000,4.80,,,20190309,03201909,977,No,0
Philadelphia County WDA,000014,15,42,4215000014,PA,2019,03,09,"September, 2019",1,727600,686900,40700,5.60,,,20190309,03201909,978,No,0
Pocono Counties WDA,000015,15,42,4215000015,PA,2019,03,09,"September, 2019",1,163900,155000,8900,5.40,,,20190309,03201909,979,No,0
South Central WDA,000016,15,42,4215000016,PA,2019,03,09,"September, 2019",1,759700,729900,29800,3.90,,,20190309,03201909,980,No,0
Southern Alleghenies WDA,000017,15,42,4215000017,PA,2019,03,09,"September, 2019",1,203500,192900,10600,5.20,,,20190309,03201909,981,No,0
Southwest Corner WDA,000018,15,42,4215000018,PA,2019,03,09,"September, 2019",1,208600,198800,9800,4.70,,,20190309,03201909,982,No,0
Three Rivers WDA,000019,15,42,4215000019,PA,2019,03,09,"September, 2019",1,652600,624600,28000,4.30,,,20190309,03201909,983,No,0
Tri-County WDA,000020,15,42,4215000020,PA,2019,03,09,"September, 2019",1,171900,164300,7600,4.40,,,20190309,03201909,984,No,0
West Central WDA,000021,15,42,4215000021,PA,2019,03,09,"September, 2019",1,89700,85100,4600,5.10,,,20190309,03201909,985,No,0
Westmoreland and Fayette Counties WDA,000022,15,42,4215000022,PA,2019,03,09,"September, 2019",1,238600,226800,11800,5.00,,,20190309,03201909,986,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",010900,31,42,4231010900,PA,2019,03,09,"September, 2019",1,445500,425200,20400,4.60,,,20190309,03201909,987,No,0
"Altoona, PA MSA",011020,31,42,4231011020,PA,2019,03,09,"September, 2019",1,60000,57000,3000,4.90,,,20190309,03201909,988,No,0
"Bloomsburg-Berwick, PA MSA",014100,31,42,4231014100,PA,2019,03,09,"September, 2019",1,42900,40800,2000,4.70,,,20190309,03201909,989,No,0
"Chambersburg-Waynesboro, PA MSA",016540,31,42,4231016540,PA,2019,03,09,"September, 2019",1,78100,75000,3200,4.00,,,20190309,03201909,990,No,0
"East Stroudsburg, PA MSA",020700,31,42,4231020700,PA,2019,03,09,"September, 2019",1,83600,78900,4700,5.60,,,20190309,03201909,991,No,0
"Erie, PA MSA",021500,31,42,4231021500,PA,2019,03,09,"September, 2019",1,129100,123000,6200,4.80,,,20190309,03201909,992,No,0
"Gettysburg, PA MSA",023900,31,42,4231023900,PA,2019,03,09,"September, 2019",1,55600,53600,2000,3.50,,,20190309,03201909,993,No,0
"Harrisburg-Carlisle, PA MSA",025420,31,42,4231025420,PA,2019,03,09,"September, 2019",1,303600,291600,12000,4.00,,,20190309,03201909,994,No,0
"Johnstown, PA MSA",027780,31,42,4231027780,PA,2019,03,09,"September, 2019",1,58000,54700,3300,5.70,,,20190309,03201909,995,No,0
"Lancaster, PA MSA",029540,31,42,4231029540,PA,2019,03,09,"September, 2019",1,287100,276700,10400,3.60,,,20190309,03201909,996,No,0
"Lebanon, PA MSA",030140,31,42,4231030140,PA,2019,03,09,"September, 2019",1,72900,69900,3000,4.10,,,20190309,03201909,997,No,0
"Montgomery-Bucks-Chester, PA Metro Division",033874,31,42,4231033874,PA,2019,03,09,"September, 2019",1,1095600,1055100,40500,3.70,,,20190309,03201909,998,No,0
"Philadelphia, PA Metro Division",037964,31,42,4231037964,PA,2019,03,09,"September, 2019",1,1029400,974800,54600,5.30,,,20190309,03201909,999,No,0
"Philadelphia, PA MSA - PA Part",037965,31,42,4231037965,PA,2019,03,09,"September, 2019",1,2125800,2031600,94100,4.40,,,20190309,03201909,1000,No,0
