Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Franklin County,55,4,42,4204000055,PA,2018,3,8,"August, 2018",1,77400,74400,2900,3.8,,,20180308,3201808,813,No,0
Fulton County,57,4,42,4204000057,PA,2018,3,8,"August, 2018",1,7900,7600,300,3.8,,,20180308,3201808,814,No,0
Greene County,59,4,42,4204000059,PA,2018,3,8,"August, 2018",1,16400,15600,800,4.9,,,20180308,3201808,815,No,0
Huntingdon County,61,4,42,4204000061,PA,2018,3,8,"August, 2018",1,19900,18900,1000,5.1,,,20180308,3201808,816,No,0
Indiana County,63,4,42,4204000063,PA,2018,3,8,"August, 2018",1,38800,36900,1900,4.9,,,20180308,3201808,817,No,0
Jefferson County,65,4,42,4204000065,PA,2018,3,8,"August, 2018",1,20600,19600,1000,4.7,,,20180308,3201808,818,No,0
Juniata County,67,4,42,4204000067,PA,2018,3,8,"August, 2018",1,12500,12000,500,4,,,20180308,3201808,819,No,0
Lackawanna County,69,4,42,4204000069,PA,2018,3,8,"August, 2018",1,105000,100200,4800,4.6,,,20180308,3201808,820,No,0
Lancaster County,71,4,42,4204000071,PA,2018,3,8,"August, 2018",1,283600,273700,9900,3.5,,,20180308,3201808,821,No,0
Lawrence County,73,4,42,4204000073,PA,2018,3,8,"August, 2018",1,40800,38700,2000,5,,,20180308,3201808,822,No,0
Lebanon County,75,4,42,4204000075,PA,2018,3,8,"August, 2018",1,71500,68800,2800,3.9,,,20180308,3201808,823,No,0
Lehigh County,77,4,42,4204000077,PA,2018,3,8,"August, 2018",1,190900,182000,8900,4.7,,,20180308,3201808,824,No,0
Luzerne County,79,4,42,4204000079,PA,2018,3,8,"August, 2018",1,157900,149000,8900,5.7,,,20180308,3201808,825,No,0
Lycoming County,81,4,42,4204000081,PA,2018,3,8,"August, 2018",1,57100,54300,2800,4.8,,,20180308,3201808,826,No,0
McKean County,83,4,42,4204000083,PA,2018,3,8,"August, 2018",1,17800,17000,800,4.8,,,20180308,3201808,827,No,0
Mercer County,85,4,42,4204000085,PA,2018,3,8,"August, 2018",1,49700,47300,2300,4.7,,,20180308,3201808,828,No,0
Mifflin County,87,4,42,4204000087,PA,2018,3,8,"August, 2018",1,20800,19800,1000,4.7,,,20180308,3201808,829,No,0
Monroe County,89,4,42,4204000089,PA,2018,3,8,"August, 2018",1,82500,78000,4500,5.5,,,20180308,3201808,830,No,0
Montgomery County,91,4,42,4204000091,PA,2018,3,8,"August, 2018",1,449300,433800,15600,3.5,,,20180308,3201808,831,No,0
Montour County,93,4,42,4204000093,PA,2018,3,8,"August, 2018",1,9100,8800,300,3.5,,,20180308,3201808,832,No,0
Northampton County,95,4,42,4204000095,PA,2018,3,8,"August, 2018",1,159400,152300,7100,4.4,,,20180308,3201808,833,No,0
Northumberland County,97,4,42,4204000097,PA,2018,3,8,"August, 2018",1,43200,40900,2300,5.3,,,20180308,3201808,834,No,0
Perry County,99,4,42,4204000099,PA,2018,3,8,"August, 2018",1,24300,23400,900,3.7,,,20180308,3201808,835,No,0
Philadelphia County,101,4,42,4204000101,PA,2018,3,8,"August, 2018",1,710300,670900,39400,5.5,,,20180308,3201808,836,No,0
Pike County,103,4,42,4204000103,PA,2018,3,8,"August, 2018",1,25000,23700,1300,5.3,,,20180308,3201808,837,No,0
Potter County,105,4,42,4204000105,PA,2018,3,8,"August, 2018",1,7200,6800,400,5.2,,,20180308,3201808,838,No,0
Schuylkill County,107,4,42,4204000107,PA,2018,3,8,"August, 2018",1,66200,62700,3500,5.3,,,20180308,3201808,839,No,0
Snyder County,109,4,42,4204000109,PA,2018,3,8,"August, 2018",1,20400,19600,800,4,,,20180308,3201808,840,No,0
Somerset County,111,4,42,4204000111,PA,2018,3,8,"August, 2018",1,33700,31900,1700,5.1,,,20180308,3201808,841,No,0
Sullivan County,113,4,42,4204000113,PA,2018,3,8,"August, 2018",1,2700,2600,100,4.8,,,20180308,3201808,842,No,0
Susquehanna County,115,4,42,4204000115,PA,2018,3,8,"August, 2018",1,20400,19600,800,4.2,,,20180308,3201808,843,No,0
Tioga County,117,4,42,4204000117,PA,2018,3,8,"August, 2018",1,19000,18000,1000,5.3,,,20180308,3201808,844,No,0
Union County,119,4,42,4204000119,PA,2018,3,8,"August, 2018",1,20000,19200,700,3.7,,,20180308,3201808,845,No,0
Venango County,121,4,42,4204000121,PA,2018,3,8,"August, 2018",1,22300,21200,1100,5,,,20180308,3201808,846,No,0
Warren County,123,4,42,4204000123,PA,2018,3,8,"August, 2018",1,18900,18100,800,4.4,,,20180308,3201808,847,No,0
Washington County,125,4,42,4204000125,PA,2018,3,8,"August, 2018",1,106000,101500,4500,4.2,,,20180308,3201808,848,No,0
Wayne County,127,4,42,4204000127,PA,2018,3,8,"August, 2018",1,22400,21300,1100,4.9,,,20180308,3201808,849,No,0
Westmoreland County,129,4,42,4204000129,PA,2018,3,8,"August, 2018",1,179500,171500,8000,4.4,,,20180308,3201808,850,No,0
Wyoming County,131,4,42,4204000131,PA,2018,3,8,"August, 2018",1,13600,13000,700,4.8,,,20180308,3201808,851,No,0
York County,133,4,42,4204000133,PA,2018,3,8,"August, 2018",1,234700,225300,9400,4,,,20180308,3201808,852,No,0
Berks County WDA,1,15,42,4215000001,PA,2018,3,8,"August, 2018",1,213600,204300,9200,4.3,,,20180308,3201808,853,No,0
Bucks County WDA,2,15,42,4215000002,PA,2018,3,8,"August, 2018",1,340100,327200,12900,3.8,,,20180308,3201808,854,No,0
Central WDA,3,15,42,4215000003,PA,2018,3,8,"August, 2018",1,303200,290000,13200,4.3,,,20180308,3201808,855,No,0
Chester County WDA,4,15,42,4215000004,PA,2018,3,8,"August, 2018",1,283200,274200,8900,3.2,,,20180308,3201808,856,No,0
Delaware County WDA,5,15,42,4215000005,PA,2018,3,8,"August, 2018",1,295700,283700,12000,4.1,,,20180308,3201808,857,No,0
Lackawanna County WDA,6,15,42,4215000006,PA,2018,3,8,"August, 2018",1,105000,100200,4800,4.6,,,20180308,3201808,858,No,0
Lancaster County WDA,7,15,42,4215000007,PA,2018,3,8,"August, 2018",1,283600,273700,9900,3.5,,,20180308,3201808,859,No,0
Lehigh Valley WDA,8,15,42,4215000008,PA,2018,3,8,"August, 2018",1,350500,334300,16200,4.6,,,20180308,3201808,860,No,0
Luzerne-Schuylkill Counties WDA,9,15,42,4215000009,PA,2018,3,8,"August, 2018",1,223900,211600,12300,5.5,,,20180308,3201808,861,No,0
Montgomery County WDA,10,15,42,4215000010,PA,2018,3,8,"August, 2018",1,449300,433800,15600,3.5,,,20180308,3201808,862,No,0
North Central WDA,11,15,42,4215000011,PA,2018,3,8,"August, 2018",1,83500,79400,4100,4.9,,,20180308,3201808,863,No,0
Northern Tier WDA,12,15,42,4215000012,PA,2018,3,8,"August, 2018",1,84600,80700,3900,4.6,,,20180308,3201808,864,No,0
Northwest WDA,13,15,42,4215000013,PA,2018,3,8,"August, 2018",1,228500,217800,10700,4.7,,,20180308,3201808,865,No,0
Philadelphia County WDA,14,15,42,4215000014,PA,2018,3,8,"August, 2018",1,710300,670900,39400,5.5,,,20180308,3201808,866,No,0
Pocono Counties WDA,15,15,42,4215000015,PA,2018,3,8,"August, 2018",1,161800,153300,8500,5.3,,,20180308,3201808,867,No,0
South Central WDA,16,15,42,4215000016,PA,2018,3,8,"August, 2018",1,748900,720900,28000,3.7,,,20180308,3201808,868,No,0
Southern Alleghenies WDA,17,15,42,4215000017,PA,2018,3,8,"August, 2018",1,202600,192800,9800,4.8,,,20180308,3201808,869,No,0
Southwest Corner WDA,18,15,42,4215000018,PA,2018,3,8,"August, 2018",1,205700,196700,9000,4.4,,,20180308,3201808,870,No,0
Three Rivers WDA,19,15,42,4215000019,PA,2018,3,8,"August, 2018",1,643200,616800,26300,4.1,,,20180308,3201808,871,No,0
Tri-County WDA,20,15,42,4215000020,PA,2018,3,8,"August, 2018",1,169700,162400,7300,4.3,,,20180308,3201808,872,No,0
West Central WDA,21,15,42,4215000021,PA,2018,3,8,"August, 2018",1,90300,86000,4400,4.8,,,20180308,3201808,873,No,0
Westmoreland and Fayette Counties WDA,22,15,42,4215000022,PA,2018,3,8,"August, 2018",1,236100,224900,11300,4.8,,,20180308,3201808,874,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",10900,31,42,4231010900,PA,2018,3,8,"August, 2018",1,438300,418300,20000,4.6,,,20180308,3201808,875,No,0
"Altoona, PA MSA",11020,31,42,4231011020,PA,2018,3,8,"August, 2018",1,59500,56800,2700,4.5,,,20180308,3201808,876,No,0
"Bloomsburg-Berwick, PA MSA",14100,31,42,4231014100,PA,2018,3,8,"August, 2018",1,42700,40800,2000,4.6,,,20180308,3201808,877,No,0
"Chambersburg-Waynesboro, PA MSA",16540,31,42,4231016540,PA,2018,3,8,"August, 2018",1,77400,74400,2900,3.8,,,20180308,3201808,878,No,0
"East Stroudsburg, PA MSA",20700,31,42,4231020700,PA,2018,3,8,"August, 2018",1,82500,78000,4500,5.5,,,20180308,3201808,879,No,0
"Erie, PA MSA",21500,31,42,4231021500,PA,2018,3,8,"August, 2018",1,129100,123000,6100,4.7,,,20180308,3201808,880,No,0
"Gettysburg, PA MSA",23900,31,42,4231023900,PA,2018,3,8,"August, 2018",1,55300,53400,1900,3.4,,,20180308,3201808,881,No,0
"Harrisburg-Carlisle, PA MSA",25420,31,42,4231025420,PA,2018,3,8,"August, 2018",1,298200,287000,11200,3.7,,,20180308,3201808,882,No,0
"Johnstown, PA MSA",27780,31,42,4231027780,PA,2018,3,8,"August, 2018",1,58200,55100,3200,5.4,,,20180308,3201808,883,No,0
"Lancaster, PA MSA",29540,31,42,4231029540,PA,2018,3,8,"August, 2018",1,283600,273700,9900,3.5,,,20180308,3201808,884,No,0
"Lebanon, PA MSA",30140,31,42,4231030140,PA,2018,3,8,"August, 2018",1,71500,68800,2800,3.9,,,20180308,3201808,885,No,0
"Montgomery-Bucks-Chester, PA Metro Division",33874,31,42,4231033874,PA,2018,3,8,"August, 2018",1,1076500,1038300,38200,3.5,,,20180308,3201808,886,No,0
"Philadelphia, PA Metro Division",37964,31,42,4231037964,PA,2018,3,8,"August, 2018",1,1008900,956800,52100,5.2,,,20180308,3201808,887,No,0
"Philadelphia, PA MSA - PA Part",37965,31,42,4231037965,PA,2018,3,8,"August, 2018",1,2078800,1988900,89900,4.3,,,20180308,3201808,888,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37980,31,42,4231037980,PA,2018,3,8,"August, 2018",1,3088600,2960200,128400,4.2,,,20180308,3201808,889,No,0
"Pittsburgh, PA MSA",38300,31,42,4231038300,PA,2018,3,8,"August, 2018",1,1201600,1149900,51700,4.3,,,20180308,3201808,890,No,0
"Reading, PA MSA",39740,31,42,4231039740,PA,2018,3,8,"August, 2018",1,213600,204300,9200,4.3,,,20180308,3201808,891,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",42540,31,42,4231042540,PA,2018,3,8,"August, 2018",1,276800,262300,14500,5.2,,,20180308,3201808,892,No,0
"State College, PA MSA",44300,31,42,4231044300,PA,2018,3,8,"August, 2018",1,79800,77100,2700,3.3,,,20180308,3201808,893,No,0
"Williamsport, PA MSA",48700,31,42,4231048700,PA,2018,3,8,"August, 2018",1,57100,54300,2800,4.8,,,20180308,3201808,894,No,0
"York-Hanover, PA MSA",49620,31,42,4231049620,PA,2018,3,8,"August, 2018",1,234700,225300,9400,4,,,20180308,3201808,895,No,0
United States,0,0,0,0,US,2018,3,9,"September, 2018",1,161985000,155948000,6037000,3.7,62.7,60.4,20180309,3201809,896,No,0
Pennsylvania,0,1,42,4201000000,PA,2018,3,9,"September, 2018",1,6446000,6165000,281000,4.4,62.7,60,20180309,3201809,897,No,0
Adams County,1,4,42,4204000001,PA,2018,3,9,"September, 2018",1,55300,53400,1900,3.4,,,20180309,3201809,898,No,0
Allegheny County,3,4,42,4204000003,PA,2018,3,9,"September, 2018",1,645400,618900,26500,4.1,,,20180309,3201809,899,No,0
Armstrong County,5,4,42,4204000005,PA,2018,3,9,"September, 2018",1,32000,30400,1600,5,,,20180309,3201809,900,No,0
Beaver County,7,4,42,4204000007,PA,2018,3,9,"September, 2018",1,83600,79800,3800,4.6,,,20180309,3201809,901,No,0
Bedford County,9,4,42,4204000009,PA,2018,3,9,"September, 2018",1,23700,22600,1100,4.6,,,20180309,3201809,902,No,0
Berks County,11,4,42,4204000011,PA,2018,3,9,"September, 2018",1,213700,204400,9200,4.3,,,20180309,3201809,903,No,0
Blair County,13,4,42,4204000013,PA,2018,3,9,"September, 2018",1,59400,56800,2600,4.4,,,20180309,3201809,904,No,0
Bradford County,15,4,42,4204000015,PA,2018,3,9,"September, 2018",1,28900,27600,1300,4.5,,,20180309,3201809,905,No,0
Bucks County,17,4,42,4204000017,PA,2018,3,9,"September, 2018",1,341600,328600,13000,3.8,,,20180309,3201809,906,No,0
Butler County,19,4,42,4204000019,PA,2018,3,9,"September, 2018",1,99400,95400,3900,3.9,,,20180309,3201809,907,No,0
Cambria County,21,4,42,4204000021,PA,2018,3,9,"September, 2018",1,58100,55000,3100,5.4,,,20180309,3201809,908,No,0
Cameron County,23,4,42,4204000023,PA,2018,3,9,"September, 2018",1,2100,2000,100,4.9,,,20180309,3201809,909,No,0
Carbon County,25,4,42,4204000025,PA,2018,3,9,"September, 2018",1,31800,30200,1600,5.2,,,20180309,3201809,910,No,0
Centre County,27,4,42,4204000027,PA,2018,3,9,"September, 2018",1,80000,77300,2700,3.3,,,20180309,3201809,911,No,0
Chester County,29,4,42,4204000029,PA,2018,3,9,"September, 2018",1,284200,275000,9100,3.2,,,20180309,3201809,912,No,0
Clarion County,31,4,42,4204000031,PA,2018,3,9,"September, 2018",1,17300,16400,900,5,,,20180309,3201809,913,No,0
Clearfield County,33,4,42,4204000033,PA,2018,3,9,"September, 2018",1,35900,34100,1800,5.1,,,20180309,3201809,914,No,0
Clinton County,35,4,42,4204000035,PA,2018,3,9,"September, 2018",1,18300,17300,1000,5.5,,,20180309,3201809,915,No,0
Columbia County,37,4,42,4204000037,PA,2018,3,9,"September, 2018",1,33500,31900,1600,4.9,,,20180309,3201809,916,No,0
Crawford County,39,4,42,4204000039,PA,2018,3,9,"September, 2018",1,38900,37100,1800,4.7,,,20180309,3201809,917,No,0
Cumberland County,41,4,42,4204000041,PA,2018,3,9,"September, 2018",1,131200,126800,4400,3.4,,,20180309,3201809,918,No,0
Dauphin County,43,4,42,4204000043,PA,2018,3,9,"September, 2018",1,143300,137500,5800,4,,,20180309,3201809,919,No,0
Delaware County,45,4,42,4204000045,PA,2018,3,9,"September, 2018",1,296700,284700,12000,4,,,20180309,3201809,920,No,0
Elk County,47,4,42,4204000047,PA,2018,3,9,"September, 2018",1,15800,15200,600,4,,,20180309,3201809,921,No,0
Erie County,49,4,42,4204000049,PA,2018,3,9,"September, 2018",1,129200,123200,6100,4.7,,,20180309,3201809,922,No,0
Fayette County,51,4,42,4204000051,PA,2018,3,9,"September, 2018",1,56800,53500,3400,5.9,,,20180309,3201809,923,No,0
Forest County,53,4,42,4204000053,PA,2018,3,9,"September, 2018",1,1800,1700,100,6.3,,,20180309,3201809,924,No,0
Franklin County,55,4,42,4204000055,PA,2018,3,9,"September, 2018",1,77500,74600,2900,3.7,,,20180309,3201809,925,No,0
Fulton County,57,4,42,4204000057,PA,2018,3,9,"September, 2018",1,8000,7600,300,4.1,,,20180309,3201809,926,No,0
Greene County,59,4,42,4204000059,PA,2018,3,9,"September, 2018",1,16600,15800,800,4.9,,,20180309,3201809,927,No,0
Huntingdon County,61,4,42,4204000061,PA,2018,3,9,"September, 2018",1,19900,18800,1100,5.6,,,20180309,3201809,928,No,0
Indiana County,63,4,42,4204000063,PA,2018,3,9,"September, 2018",1,38700,36800,1900,5,,,20180309,3201809,929,No,0
Jefferson County,65,4,42,4204000065,PA,2018,3,9,"September, 2018",1,20600,19600,1000,4.7,,,20180309,3201809,930,No,0
Juniata County,67,4,42,4204000067,PA,2018,3,9,"September, 2018",1,12500,12000,500,4.1,,,20180309,3201809,931,No,0
Lackawanna County,69,4,42,4204000069,PA,2018,3,9,"September, 2018",1,105200,100300,4900,4.6,,,20180309,3201809,932,No,0
Lancaster County,71,4,42,4204000071,PA,2018,3,9,"September, 2018",1,283900,274100,9800,3.5,,,20180309,3201809,933,No,0
Lawrence County,73,4,42,4204000073,PA,2018,3,9,"September, 2018",1,40900,38800,2100,5.1,,,20180309,3201809,934,No,0
Lebanon County,75,4,42,4204000075,PA,2018,3,9,"September, 2018",1,71600,68800,2800,3.9,,,20180309,3201809,935,No,0
Lehigh County,77,4,42,4204000077,PA,2018,3,9,"September, 2018",1,191900,182800,9000,4.7,,,20180309,3201809,936,No,0
Luzerne County,79,4,42,4204000079,PA,2018,3,9,"September, 2018",1,158100,149200,8900,5.6,,,20180309,3201809,937,No,0
Lycoming County,81,4,42,4204000081,PA,2018,3,9,"September, 2018",1,57100,54300,2800,4.8,,,20180309,3201809,938,No,0
McKean County,83,4,42,4204000083,PA,2018,3,9,"September, 2018",1,17800,17000,900,4.9,,,20180309,3201809,939,No,0
Mercer County,85,4,42,4204000085,PA,2018,3,9,"September, 2018",1,49800,47400,2400,4.8,,,20180309,3201809,940,No,0
Mifflin County,87,4,42,4204000087,PA,2018,3,9,"September, 2018",1,20800,19800,1000,4.9,,,20180309,3201809,941,No,0
Monroe County,89,4,42,4204000089,PA,2018,3,9,"September, 2018",1,82600,78100,4500,5.5,,,20180309,3201809,942,No,0
Montgomery County,91,4,42,4204000091,PA,2018,3,9,"September, 2018",1,451600,435800,15800,3.5,,,20180309,3201809,943,No,0
Montour County,93,4,42,4204000093,PA,2018,3,9,"September, 2018",1,9100,8800,300,3.6,,,20180309,3201809,944,No,0
Northampton County,95,4,42,4204000095,PA,2018,3,9,"September, 2018",1,160300,153100,7200,4.5,,,20180309,3201809,945,No,0
Northumberland County,97,4,42,4204000097,PA,2018,3,9,"September, 2018",1,43100,40800,2300,5.4,,,20180309,3201809,946,No,0
Perry County,99,4,42,4204000099,PA,2018,3,9,"September, 2018",1,24400,23400,900,3.9,,,20180309,3201809,947,No,0
Philadelphia County,101,4,42,4204000101,PA,2018,3,9,"September, 2018",1,711400,672600,38800,5.4,,,20180309,3201809,948,No,0
Pike County,103,4,42,4204000103,PA,2018,3,9,"September, 2018",1,25100,23800,1400,5.4,,,20180309,3201809,949,No,0
Potter County,105,4,42,4204000105,PA,2018,3,9,"September, 2018",1,7200,6800,400,5.5,,,20180309,3201809,950,No,0
Schuylkill County,107,4,42,4204000107,PA,2018,3,9,"September, 2018",1,66300,62800,3500,5.2,,,20180309,3201809,951,No,0
Snyder County,109,4,42,4204000109,PA,2018,3,9,"September, 2018",1,20300,19400,900,4.3,,,20180309,3201809,952,No,0
Somerset County,111,4,42,4204000111,PA,2018,3,9,"September, 2018",1,33700,31900,1800,5.2,,,20180309,3201809,953,No,0
Sullivan County,113,4,42,4204000113,PA,2018,3,9,"September, 2018",1,2700,2600,100,5.2,,,20180309,3201809,954,No,0
Susquehanna County,115,4,42,4204000115,PA,2018,3,9,"September, 2018",1,20500,19600,900,4.2,,,20180309,3201809,955,No,0
Tioga County,117,4,42,4204000117,PA,2018,3,9,"September, 2018",1,18800,17800,1000,5.4,,,20180309,3201809,956,No,0
Union County,119,4,42,4204000119,PA,2018,3,9,"September, 2018",1,19800,19000,800,3.9,,,20180309,3201809,957,No,0
Venango County,121,4,42,4204000121,PA,2018,3,9,"September, 2018",1,22300,21200,1100,4.8,,,20180309,3201809,958,No,0
Warren County,123,4,42,4204000123,PA,2018,3,9,"September, 2018",1,19100,18300,800,4.4,,,20180309,3201809,959,No,0
Washington County,125,4,42,4204000125,PA,2018,3,9,"September, 2018",1,106300,101800,4500,4.2,,,20180309,3201809,960,No,0
Wayne County,127,4,42,4204000127,PA,2018,3,9,"September, 2018",1,22300,21300,1100,4.9,,,20180309,3201809,961,No,0
Westmoreland County,129,4,42,4204000129,PA,2018,3,9,"September, 2018",1,180100,172000,8100,4.5,,,20180309,3201809,962,No,0
Wyoming County,131,4,42,4204000131,PA,2018,3,9,"September, 2018",1,13600,13000,700,4.9,,,20180309,3201809,963,No,0
York County,133,4,42,4204000133,PA,2018,3,9,"September, 2018",1,235000,225700,9300,3.9,,,20180309,3201809,964,No,0
Berks County WDA,1,15,42,4215000001,PA,2018,3,9,"September, 2018",1,213700,204400,9200,4.3,,,20180309,3201809,965,No,0
Bucks County WDA,2,15,42,4215000002,PA,2018,3,9,"September, 2018",1,341600,328600,13000,3.8,,,20180309,3201809,966,No,0
Central WDA,3,15,42,4215000003,PA,2018,3,9,"September, 2018",1,302300,288900,13500,4.5,,,20180309,3201809,967,No,0
Chester County WDA,4,15,42,4215000004,PA,2018,3,9,"September, 2018",1,284200,275000,9100,3.2,,,20180309,3201809,968,No,0
Delaware County WDA,5,15,42,4215000005,PA,2018,3,9,"September, 2018",1,296700,284700,12000,4,,,20180309,3201809,969,No,0
Lackawanna County WDA,6,15,42,4215000006,PA,2018,3,9,"September, 2018",1,105200,100300,4900,4.6,,,20180309,3201809,970,No,0
Lancaster County WDA,7,15,42,4215000007,PA,2018,3,9,"September, 2018",1,283900,274100,9800,3.5,,,20180309,3201809,971,No,0
Lehigh Valley WDA,8,15,42,4215000008,PA,2018,3,9,"September, 2018",1,352300,335900,16400,4.7,,,20180309,3201809,972,No,0
Luzerne-Schuylkill Counties WDA,9,15,42,4215000009,PA,2018,3,9,"September, 2018",1,224300,212000,12300,5.5,,,20180309,3201809,973,No,0
Montgomery County WDA,10,15,42,4215000010,PA,2018,3,9,"September, 2018",1,451600,435800,15800,3.5,,,20180309,3201809,974,No,0
North Central WDA,11,15,42,4215000011,PA,2018,3,9,"September, 2018",1,83700,79500,4200,5,,,20180309,3201809,975,No,0
Northern Tier WDA,12,15,42,4215000012,PA,2018,3,9,"September, 2018",1,84600,80700,3900,4.7,,,20180309,3201809,976,No,0
Northwest WDA,13,15,42,4215000013,PA,2018,3,9,"September, 2018",1,229000,218300,10700,4.7,,,20180309,3201809,977,No,0
Philadelphia County WDA,14,15,42,4215000014,PA,2018,3,9,"September, 2018",1,711400,672600,38800,5.4,,,20180309,3201809,978,No,0
Pocono Counties WDA,15,15,42,4215000015,PA,2018,3,9,"September, 2018",1,162200,153700,8500,5.3,,,20180309,3201809,979,No,0
South Central WDA,16,15,42,4215000016,PA,2018,3,9,"September, 2018",1,751000,722500,28500,3.8,,,20180309,3201809,980,No,0
Southern Alleghenies WDA,17,15,42,4215000017,PA,2018,3,9,"September, 2018",1,203000,193100,9900,4.9,,,20180309,3201809,981,No,0
Southwest Corner WDA,18,15,42,4215000018,PA,2018,3,9,"September, 2018",1,206500,197400,9100,4.4,,,20180309,3201809,982,No,0
Three Rivers WDA,19,15,42,4215000019,PA,2018,3,9,"September, 2018",1,645400,618900,26500,4.1,,,20180309,3201809,983,No,0
Tri-County WDA,20,15,42,4215000020,PA,2018,3,9,"September, 2018",1,170100,162700,7400,4.3,,,20180309,3201809,984,No,0
West Central WDA,21,15,42,4215000021,PA,2018,3,9,"September, 2018",1,90500,86100,4500,4.9,,,20180309,3201809,985,No,0
Westmoreland and Fayette Counties WDA,22,15,42,4215000022,PA,2018,3,9,"September, 2018",1,236900,225500,11400,4.8,,,20180309,3201809,986,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",10900,31,42,4231010900,PA,2018,3,9,"September, 2018",1,438900,418900,19900,4.5,,,20180309,3201809,987,No,0
"Altoona, PA MSA",11020,31,42,4231011020,PA,2018,3,9,"September, 2018",1,59400,56800,2600,4.4,,,20180309,3201809,988,No,0
"Bloomsburg-Berwick, PA MSA",14100,31,42,4231014100,PA,2018,3,9,"September, 2018",1,42700,40700,2000,4.6,,,20180309,3201809,989,No,0
"Chambersburg-Waynesboro, PA MSA",16540,31,42,4231016540,PA,2018,3,9,"September, 2018",1,77500,74600,2900,3.7,,,20180309,3201809,990,No,0
"East Stroudsburg, PA MSA",20700,31,42,4231020700,PA,2018,3,9,"September, 2018",1,82600,78100,4500,5.5,,,20180309,3201809,991,No,0
"Erie, PA MSA",21500,31,42,4231021500,PA,2018,3,9,"September, 2018",1,129200,123200,6100,4.7,,,20180309,3201809,992,No,0
"Gettysburg, PA MSA",23900,31,42,4231023900,PA,2018,3,9,"September, 2018",1,55300,53400,1900,3.4,,,20180309,3201809,993,No,0
"Harrisburg-Carlisle, PA MSA",25420,31,42,4231025420,PA,2018,3,9,"September, 2018",1,298900,287700,11100,3.7,,,20180309,3201809,994,No,0
"Johnstown, PA MSA",27780,31,42,4231027780,PA,2018,3,9,"September, 2018",1,58100,55000,3100,5.4,,,20180309,3201809,995,No,0
"Lancaster, PA MSA",29540,31,42,4231029540,PA,2018,3,9,"September, 2018",1,283900,274100,9800,3.5,,,20180309,3201809,996,No,0
"Lebanon, PA MSA",30140,31,42,4231030140,PA,2018,3,9,"September, 2018",1,71600,68800,2800,3.9,,,20180309,3201809,997,No,0
"Montgomery-Bucks-Chester, PA Metro Division",33874,31,42,4231033874,PA,2018,3,9,"September, 2018",1,1078400,1040200,38200,3.5,,,20180309,3201809,998,No,0
"Philadelphia, PA Metro Division",37964,31,42,4231037964,PA,2018,3,9,"September, 2018",1,1009900,958200,51700,5.1,,,20180309,3201809,999,No,0
"Philadelphia, PA MSA - PA Part",37965,31,42,4231037965,PA,2018,3,9,"September, 2018",1,2085900,1996300,89600,4.3,,,20180309,3201809,1000,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37980,31,42,4231037980,PA,2018,3,9,"September, 2018",1,3092000,2964600,127400,4.1,,,20180309,3201809,1001,No,0
"Pittsburgh, PA MSA",38300,31,42,4231038300,PA,2018,3,9,"September, 2018",1,1203300,1151800,51600,4.3,,,20180309,3201809,1002,No,0
"Reading, PA MSA",39740,31,42,4231039740,PA,2018,3,9,"September, 2018",1,213700,204400,9200,4.3,,,20180309,3201809,1003,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",42540,31,42,4231042540,PA,2018,3,9,"September, 2018",1,276400,261900,14500,5.3,,,20180309,3201809,1004,No,0
"State College, PA MSA",44300,31,42,4231044300,PA,2018,3,9,"September, 2018",1,80000,77300,2700,3.3,,,20180309,3201809,1005,No,0
"Williamsport, PA MSA",48700,31,42,4231048700,PA,2018,3,9,"September, 2018",1,57100,54300,2800,4.8,,,20180309,3201809,1006,No,0
"York-Hanover, PA MSA",49620,31,42,4231049620,PA,2018,3,9,"September, 2018",1,235000,225700,9300,3.9,,,20180309,3201809,1007,No,0
United States,0,0,0,0,US,2018,3,10,"October, 2018",1,162471000,156306000,6164000,3.8,62.8,60.5,20180310,3201810,1008,No,0
Pennsylvania,0,1,42,4201000000,PA,2018,3,10,"October, 2018",1,6452000,6171000,281000,4.4,62.8,60.1,20180310,3201810,1009,No,0
Adams County,1,4,42,4204000001,PA,2018,3,10,"October, 2018",1,55300,53400,1900,3.4,,,20180310,3201810,1010,No,0
Allegheny County,3,4,42,4204000003,PA,2018,3,10,"October, 2018",1,647200,620600,26500,4.1,,,20180310,3201810,1011,No,0
Armstrong County,5,4,42,4204000005,PA,2018,3,10,"October, 2018",1,32100,30500,1600,5,,,20180310,3201810,1012,No,0
Beaver County,7,4,42,4204000007,PA,2018,3,10,"October, 2018",1,83800,80000,3800,4.5,,,20180310,3201810,1013,No,0
Bedford County,9,4,42,4204000009,PA,2018,3,10,"October, 2018",1,23700,22600,1100,4.5,,,20180310,3201810,1014,No,0
